sign,unicode
ṭi₄,𒋼
"t,i4",𒋼
gar₁₄,𒋼𒀀
gar14,𒋼𒀀
ka₁₁,𒋼𒀀
ka11,𒋼𒀀
kar,𒋼𒀀
kara,𒋼𒀀
kir₈,𒋼𒀀
kir8,𒋼𒀀
qar₂,𒋼𒀀
qar2,𒋼𒀀
unu₆,𒋼𒀊
unu6,𒋼𒀊
unug₃,𒋼𒀊
unug3,𒋼𒀊
unu₂,𒋼𒀕
unu2,𒋼𒀕
unug₂,𒋼𒀕
unug2,𒋼𒀕
gal₅-la,𒋼𒇲
gal5-la,𒋼𒇲
galla,𒋼𒇲
galu,𒋼𒇲
gulla,𒋼𒇲
mete,𒋼𒈨
gar₁₃,𒋽
gar13,𒋽
gur₈,𒋽
gur8,𒋽
gura₈,𒋽
gura8,𒋽
guru₈,𒋽
guru8,𒋽
qurₓ,𒋽
qur₈,𒋽
qur8,𒋽
ru₁₀,𒋽
ru10,𒋽
teₓ,𒋽
ur₁₂,𒋽
ur12,𒋽
uru₅,𒋽
uru5,𒋽
unu₇,𒋽𒀕
unu7,𒋽𒀕
unug₄,𒋽𒀕
unug4,𒋽𒀕
de₉,𒋾
de9,𒋾
di₃,𒋾
di3,𒋾
te₉,𒋾
te9,𒋾
teŋ₄,𒋾
teŋ4,𒋾
ti,𒋾
tibnu,𒋿
tig₄,𒋾
tig4,𒋾
tiŋ₄,𒋾
tiŋ4,𒋾
til₃,𒋾
til3,𒋾
tila₃,𒋾
tila3,𒋾
ṭe₆,𒋾
"t,e6",𒋾
ṭi₃,𒋾
"t,i3",𒋾
sumun,𒌀
šum₄,𒌀
szum4,𒌀
šumun,𒌀
szumun,𒌀
sun,𒌀
suna,𒌀
tel,𒌀
til,𒌀
ug₇,𒌀
ug7,𒌀
uš₂,𒌀
usz2,𒌀
du₂,𒌅
du2,𒌅
dud₂,𒌅
dud2,𒌅
dur₁₁,𒌅
dur11,𒌅
huduš,𒌅
hudusz,𒌅
martu,𒌅
martum,𒌅
tu,𒌅
tud,𒌅
tum₁₂,𒌅
tum12,𒌅
tur₅,𒌅
tur5,𒌅
ṭu₂,𒌅
"t,u2",𒌅
namšeše,𒌅
namszesze,𒌅
ašlag₂,𒌆
aszlag2,𒌆
azalag₂,𒌆
azalag2,𒌆
azlag₂,𒌆
azlag2,𒌆
dul₅,𒌆
dul5,𒌆
i₆,𒌆
i6,𒌆
mu₄,𒌆
mu4,𒌆
mur₁₀,𒌆
mur10,𒌆
taskarin,𒌆
taškarin,𒌆
taszkarin,𒌆
te₅,𒌆
te5,𒌆
tiškarin,𒌆
tiszkarin,𒌆
tiškarini,𒌆
tiszkarini,𒌆
tu₉,𒌆
tu9,𒌆
tubaₓ,𒌆
tug₂,𒌆
tug2,𒌆
tuk₂,𒌆
tuk2,𒌆
tuku₂,𒌆
tuku2,𒌆
umuš,𒌆
umusz,𒌆
uš₄,𒌆
usz4,𒌆
tugir,𒌆𒁽
ašlag,𒌆𒌓
aszlag,𒌆𒌓
azalag,𒌆𒌓
azlag,𒌆𒌓
du₁₂,𒌇
du12,𒌇
duk₂,𒌇
duk2,𒌇
raš₂,𒌇
rasz2,𒌇
ta₉,𒌇
ta9,𒌇
tu₁₂,𒌇
tu12,𒌇
tug,𒌇
tuk,𒌇
tuku,𒌇
tuq,𒌇
duddu,𒌇𒌇
duttu,𒌇𒌇
dam₃,𒌈
dam3,𒌈
du₄,𒌈
du4,𒌈
dum,𒌈
eb₂,𒌈
eb2,𒌈
eger₄,𒌈
eger4,𒌈
egir₄,𒌈
egir4,𒌈
ep₂,𒌈
ep2,𒌈
geškadₓ,𒌈
geszkadₓ,𒌈
giškadₓ,𒌈
giszkadₓ,𒌈
ŋeškadₓ,𒌈
ŋeszkadₓ,𒌈
ŋiškadₓ,𒌈
ŋiszkadₓ,𒌈
ib₂,𒌈
ib2,𒌈
ip₂,𒌈
ip2,𒌈
ri...,𒌈
suri,𒌈
tam₄,𒌈
tam4,𒌈
tim₂,𒌈
tim2,𒌈
tu₄,𒌈
tu4,𒌈
tum,𒌈
ṭu₄,𒌈
"t,u4",𒌈
ṭum,𒌈
"t,um",𒌈
ban₃,𒌉
ban3,𒌉
banda₃,𒌉
banda3,𒌉
damu,𒌉
di₄,𒌉
di4,𒌉
du₁₃,𒌉
du13,𒌉
dumₓ,𒌉
dumu,𒌉
ibila₄,𒌉
ibila4,𒌉
maru,𒌉
peš₇,𒌉
pesz7,𒌉
šak₇,𒌉
szak7,𒌉
šir₆,𒌉
szir6,𒌉
tu₁₉,𒌉
tu19,𒌉
tul₄,𒌉
tul4,𒌉
tur,𒌉
tura,𒌉
turu,𒌉
ṭur₃,𒌉
"t,ur3",𒌉
zerₓ,𒌉
ibila₂,𒌉𒀴
ibila2,𒌉𒀴
gena,𒌉𒁹
genan,𒌉𒁹
genna,𒌉𒁹
gina,𒌉𒁹
ginan,𒌉𒁹
ginna,𒌉𒁹
hibis,𒌉𒁹
hibiz,𒌉𒁹
ibilaₓ,𒌉𒁹
dumu-gi₇,𒌉𒂠
dumu-gi7,𒌉𒂠
kun₅,𒌉𒂠
kun5,𒌉𒂠
kuŋ₅,𒌉𒂠
kuŋ5,𒌉𒂠
murumₓ,𒌉𒊩𒌉𒌉
ibila₃,𒌉𒊕
ibila3,𒌉𒊕
deₓ-deₓ,𒌉𒌉
di₄-di₄,𒌉𒌉
di4-di4,𒌉𒌉
du₁₃-du₁₃,𒌉𒌉
du13-du13,𒌉𒌉
tur-tur,𒌉𒌉
ibila,𒌉𒍑
zazana,𒌊
zazna,𒌊
zezna,𒌊
zizₓ,𒌊
zizna,𒌊
a₆,𒌋
a6,𒌋
bu₁₂,𒌋
bu12,𒌋
bur₃,𒌋
bur3,𒌋
bur₃@c,𒌋
bur3@c,𒌋
buru₃,𒌋
buru3,𒌋
burudₓ,𒌋
buzur,𒌋
ge₁₄,𒌋
ge14,𒌋
gešburₓ,𒌋
geszburₓ,𒌋
gibiru,𒌋
giburu,𒌋
giguru,𒌋
guru₁₂,𒌋
guru12,𒌋
ha₃,𒌋
ha3,𒌋
hu₃,𒌋
hu3,𒌋
puzur,𒌋
šil₃,𒌋
szil3,𒌋
šu₄,𒌋
szu4,𒌋
šuš,𒌋
szusz,𒌋
u,𒌋
ubuₓ,𒌋
umun,𒌋
un₂,𒌋
un2,𒌋
ušur₅,𒌋
uszur5,𒌋
utahₓ,𒌋
1(u),𒌋
1(u@c),𒌋
1(bur₃),𒌋
1(bur3),𒌋
1(bur₃@c),𒌋
1(bur3@c),𒌋
u@c,𒌋
gir₄,𒌋𒀜
gir4,𒌋𒀜
isi₃,𒌋𒀜
isi3,𒌋𒀜
isim₃,𒌋𒀜
isim3,𒌋𒀜
isimu₃,𒌋𒀜
isimu3,𒌋𒀜
kir₁₃,𒌋𒀜
kir13,𒌋𒀜
ašdar,𒌋𒁯
aszdar,𒌋𒁯
u-gun₃,𒌋𒁯
u-gun3,𒌋𒁯
ugun,𒌋𒁯
ugunu,𒌋𒁯
gakkul₃,𒌋𒁴
gakkul3,𒌋𒁴
kakkul₃,𒌋𒁴
kakkul3,𒌋𒁴
mun₆,𒌋𒁴
mun6,𒌋𒁴
gakkul,𒌋𒁵
kakkul,𒌋𒁵
mun₅,𒌋𒁵
mun5,𒌋𒁵
bahar₃,𒌋𒂔
bahar3,𒌋𒂔
ešgarₓ,𒌋𒂙
eszgarₓ,𒌋𒂙
ešgiri,𒌋𒂙
eszgiri,𒌋𒂙
eškiri,𒌋𒂙
eszkiri,𒌋𒂙
ganu,𒌋𒂙
kir₁₂,𒌋𒂙
kir12,𒌋𒂙
kirruₓ,𒌋𒂙
sibir,𒌋𒂙
šibir,𒌋𒂙
szibir,𒌋𒂙
ušbar₅,𒌋𒂙
uszbar5,𒌋𒂙
ušbur₅,𒌋𒂙
uszbur5,𒌋𒂙
dimna,𒌋𒂵
sagₓ,𒌙
u₁₄,𒌋𒂵
u14,𒌋𒂵
ud₆,𒌋𒂵
ud6,𒌋𒂵
ulₓ,𒌋𒂵
ut₆,𒌋𒂵
ut6,𒌋𒂵
utah,𒌋𒂵
utu₂,𒌋𒂵
utu2,𒌋𒂵
zagₓ,𒌋𒂵
zahan₂,𒌋𒂵
zahan2,𒌋𒂵
zahan,𒌋𒂵𒄭
saman₄,𒌋𒃶
saman4,𒌋𒃶
šagan,𒌋𒃶
szagan,𒌋𒃶
šaŋan,𒌋𒃶
szaŋan,𒌋𒃶
šakan,𒌋𒃶
szakan,𒌋𒃶
šakkan,𒌋𒃶
szakkan,𒌋𒃶
šaman₂,𒌋𒃶
szaman2,𒌋𒃶
du₇,𒌌
du7,𒌌
mul₄,𒌌
mul4,𒌌
ru₅,𒌌
ru5,𒌌
ul,𒌌
ula,𒌌
ullu,𒌌
ullu₃,𒌌
ullu3,𒌌
ulu,𒌌
ur₆,𒌌
ur6,𒌌
ugur,𒌋𒄥
nergalₓ,𒌋𒄥
uia,𒌋𒐊
uya,𒌋𒐊
udilia,𒌋𒐊
ele,𒌋𒅗
eli,𒌋𒅗
mah₃,𒌋𒅗
mah3,𒌋𒅗
muh,𒌋𒅗
ugu,𒌋𒅗
ugun₃,𒌋𒅗
ugun3,𒌋𒅗
šakₓ,𒌋𒆤
szakₓ,𒌋𒆤
šita₄,𒌋𒆤
szita4,𒌋𒆤
šudul₆,𒌋𒆤
szudul6,𒌋𒆤
šutul₆,𒌋𒆤
szutul6,𒌋𒆤
gira,𒌋𒈦𒆏
udul₈,𒌋𒈬
udul8,𒌋𒈬
udun,𒌋𒈬
umun₁₀,𒌋𒈬
umun10,𒌋𒈬
utul₈,𒌋𒈬
utul8,𒌋𒈬
utun,𒌋𒈬
kiši₁₀,𒌋𒊊
kiszi10,𒌋𒊊
kuš₅,𒌋𒊊
kusz5,𒌋𒊊
kušu,𒌋𒊊
kuszu,𒌋𒊊
kušum₄,𒌋𒊊
kuszum4,𒌋𒊊
sagdul,𒌋𒊕
sagšu,𒌋𒊕
sagszu,𒌋𒊕
sagtušₓ,𒌋𒊕
sagtuszₓ,𒌋𒊕
saŋšu,𒌋𒊕
saŋszu,𒌋𒊕
bakiru,𒌋𒊬
bakirum,𒌋𒊬
mahar₂,𒌋𒊬
mahar2,𒌋𒊬
urum₇,𒌋𒊭
urum7,𒌋𒊭
dul,𒌋𒌆
šudul₂,𒌋𒌆
szudul2,𒌋𒌆
šudun₂,𒌋𒌆
szudun2,𒌋𒌆
šutul₂,𒌋𒌆
szutul2,𒌋𒌆
tul,𒌋𒌆
amna₂,𒌋𒌋
amna2,𒌋𒌋
buzur₂,𒌋𒌋
buzur2,𒌋𒌋
gešₓ,𒍔
geszₓ,𒍔
gišₓ,𒌋𒌋
giszₓ,𒌋𒌋
mam,𒌋𒌋
man,𒌋𒌋
mana,𒌋𒌋
men₅,𒌋𒌋
men5,𒌋𒌋
mešₓ,𒍑
meszₓ,𒍑
mim₃,𒌋𒌋
mim3,𒌋𒌋
min₃,𒌋𒌋
min3,𒌋𒌋
mina₃,𒌋𒌋
mina3,𒌋𒌋
nes,𒌋𒌋
neš,𒌋𒌋
nesz,𒌋𒌋
nis,𒌋𒌋
niš,𒌋𒌋
nisz,𒌋𒌋
niz,𒌋𒌋
puzur₂,𒌋𒌋
puzur2,𒌋𒌋
šamaš₂,𒌋𒌋
szamasz2,𒌋𒌋
šar₄,𒌋𒌋
szar4,𒌋𒌋
šarru₂,𒌋𒌋
szarru2,𒌋𒌋
šušana₂,𒌋𒌋
szuszana2,𒌋𒌋
šušanaku,𒌋𒌋
szuszanaku,𒌋𒌋
tab₄,𒌋𒌋
tab4,𒌋𒌋
utu₃,𒌋𒌋
utu3,𒌋𒌋
wan,𒌋𒌋
2(u),𒌋𒌋
2(u@c),𒌋𒌋
2(bur₃),𒌋𒌋
2(bur3),𒌋𒌋
2(bur₃@c),𒌋𒌋
2(bur3@c),𒌋𒌋
ba₃,𒌍
ba3,𒌍
batu,𒌍
es₂,𒌍
es2,𒌍
eš,𒌍
esz,𒌍
eša₂,𒌍
esza2,𒌍
eše,𒌍
esze,𒌍
is₅,𒌍
is5,𒌍
iš₃,𒌍
isz3,𒌍
nan₃,𒌍
nan3,𒌍
sin,𒌍
ṣin,𒌍
"s,in",𒌍
šib₀,𒌍
szib0,𒌍
šip₀,𒌍
szip0,𒌍
uš₁₈,𒌍
usz18,𒌍
ušu₃,𒌍
uszu3,𒌍
3(u),𒌍
3(u@c),𒌍
3(bur₃),𒌍
3(bur3),𒌍
3(bur₃@c),𒌍
3(bur3@c),𒌍
bangašₓ,𒌋𒌋𒌋𒐋
bangaszₓ,𒌋𒌋𒌋𒐋
nigin₄,𒌋𒌓
nigin4,𒌋𒌓
nim₃,𒌋𒌓
nim3,𒌋𒌓
ningin₄,𒌋𒌓
ningin4,𒌋𒌓
šu₁₆,𒌋𒌓
szu16,𒌋𒌓
ušu₂,𒌋𒌓
uszu2,𒌋𒌓
uzu₅,𒌋𒌓
uzu5,𒌋𒌓
ni₉,𒌋𒌓𒆤
ni9,𒌋𒌓𒆤
nig₆,𒌋𒌓𒆤
nig6,𒌋𒌓𒆤
nigar,𒌋𒌓𒆤
nigin₃,𒌋𒌓𒆤
nigin3,𒌋𒌓𒆤
niŋ₆,𒌋𒌓𒆤
niŋ6,𒌋𒌓𒆤
niŋar,𒌋𒌓𒆤
niŋin₃,𒌋𒌓𒆤
niŋin3,𒌋𒌓𒆤
nimgin₃,𒌋𒌓𒆤
nimgin3,𒌋𒌓𒆤
ningin₃,𒌋𒌓𒆤
ningin3,𒌋𒌓𒆤
šutulₓ,𒌋𒌪
szutulₓ,𒌋𒌪
buzur₃,𒌋𒍠
buzur3,𒌋𒍠
puzur₃,𒌋𒍠
puzur3,𒌋𒍠
garadin₁₀,𒌎
garadin10,𒌎
karadin₁₀,𒌎
karadin10,𒌎
garadin₉,𒌏
garadin9,𒌏
karadin₉,𒌏
karadin9,𒌏
illil₂,𒐐
illil2,𒐐
kingusila₂,𒐐
kingusila2,𒐐
kingusili₂,𒐐
kingusili2,𒐐
ninnu,𒐐
ninuₓ,𒐐
bargi,𒌐
mašgi,𒌐
maszgi,𒌐
ba₆,𒌑
ba6,𒌑
bu₁₁,𒌑
bu11,𒌑
hazabur,𒌑
kazab,𒌑
kazabu,𒌑
kazabur,𒌑
kazbi,𒌑
kazbu,𒌑
kilibu,𒌑
kešₓ,𒌑
keszₓ,𒌑
kuš₃,𒌑
kusz3,𒌑
kušumₓ,𒌑
kuszumₓ,𒌑
kuzbi,𒌑
kuzbu,𒌑
mašammi,𒌑
maszammi,𒌑
maššam,𒌑
maszszam,𒌑
mat šammi,𒌑
mat szammi,𒌑
pu₁₁,𒌑
pu11,𒌑
sam,𒌑
šam,𒌑
szam,𒌑
tešbi,𒌑
teszbi,𒌑
u₂,𒌑
u2,𒌑
wa₃,𒌑
wa3,𒌑
wuₓ,𒌑
azad,𒀀𒇒𒈣𒋙𒀀
azadₓ,𒀀𒇒𒈣𒋙𒀀
ad₅,𒌑𒄉
ad5,𒌑𒄉
adda₃,𒌑𒄉
adda3,𒌑𒄉
addu₂,𒌑𒄉
addu2,𒌑𒄉
aṭu,𒌑𒄉
"at,u",𒌑𒄉
kiš₁₆,𒌑𒄉
kisz16,𒌑𒄉
kiša,𒌑𒄉
kisza,𒌑𒄉
kišeg,𒌑𒄉
kiszeg,𒌑𒄉
kišek,𒌑𒄉
kiszek,𒌑𒄉
kiši₁₆,𒌑𒄉
kiszi16,𒌑𒄉
kišig,𒌑𒄉
kiszig,𒌑𒄉
kišik,𒌑𒄉
kiszik,𒌑𒄉
dimuš,𒌑𒄑𒈪
dimusz,𒌑𒄑𒈪
dimmuš,𒌑𒄑𒈪
dimmusz,𒌑𒄑𒈪
muthum,𒌑𒄑𒊬
musug₂,𒌑𒅗
musug2,𒌑𒅗
muzug₂,𒌑𒅗
muzug2,𒌑𒅗
usug₂,𒌑𒅗
usug2,𒌑𒅗
uzug₂,𒌑𒅗
uzug2,𒌑𒅗
gud₃,𒌑𒆠𒋧𒂵
gud3,𒌑𒆠𒋧𒂵
musug₄,𒌑𒆳𒉌𒌇𒆠
musug4,𒌑𒆳𒉌𒌇𒆠
muzug₄,𒌑𒆳𒉌𒌇𒆠
muzug4,𒌑𒆳𒉌𒌇𒆠
usug₄,𒌑𒆳𒉌𒌇𒆠
usug4,𒌑𒆳𒉌𒌇𒆠
uzug₄,𒌑𒆳𒉌𒌇𒆠
uzug4,𒌑𒆳𒉌𒌇𒆠
šembirida,𒌑𒆳𒊏
szembirida,𒌑𒆳𒊏
šimbirida,𒌑𒆳𒊏
szimbirida,𒌑𒆳𒊏
namri,𒌑𒆳𒍝𒈽𒆠
uga,𒌑𒉀𒂵
didaₓ,𒌑𒊓
pihuₓ,𒌑𒊓𒅗𒆕
muzug,𒌑𒊕
šubuₓ,𒍝𒈹
szubuₓ,𒍝𒈹
ar₂,𒌒
ar2,𒌒
ara₂,𒌒
ara2,𒌒
ub,𒌒
uba,𒌒
ubda,𒌒
ubu₂,𒌒
ubu2,𒌒
up,𒌒
warₓ,𒌒
zamin,𒌒𒊑
a₁₂,𒌓
a12,𒌓
ah₃,𒌓
ah3,𒌓
wāṣit,𒌓
"wās,it",𒌓
māṣit,𒌓
"mās,it",𒌓
ṣītu,𒌓
"s,ītu",𒌓
al₅,𒌓
al5,𒌓
amna,𒌓
ara₇,𒌓
ara7,𒌓
bab₂,𒌓
bab2,𒌓
babar,𒌓
babbar,𒌓
bar₆,𒌓
bar6,𒌓
ber₂,𒌓
ber2,𒌓
beš₁₂,𒌓
besz12,𒌓
bir₂,𒌓
bir2,𒌓
da₇,𒌓
da7,𒌓
dag₂,𒌓
dag2,𒌓
dam₂,𒌓
dam2,𒌓
e₈,𒌓
e8,𒌓
gal₈,𒌓
gal8,𒌓
ha₅,𒌓
ha5,𒌓
had₂,𒌓
had2,𒌓
hada₂,𒌓
hada2,𒌓
haš₃,𒌓
hasz3,𒌓
heš,𒌓
hesz,𒌓
his,𒌓
hiš,𒌓
hisz,𒌓
hud₂,𒌓
hud2,𒌓
kum₄,𒌓
kum4,𒌓
la₇,𒌓
la7,𒌓
lah,𒌓
lih,𒌓
luhₓ,𒌓
par,𒌓
para,𒌓
per,𒌓
peš₁₂,𒌓
pesz12,𒌓
pir,𒌓
pirig₂,𒌓
pirig2,𒌓
piriŋ₂,𒌓
piriŋ2,𒌓
ra₃,𒌓
ra3,𒌓
sa₁₆,𒌓
sa16,𒌓
salah,𒌓
siki₂,𒌓
siki2,𒌓
šamaš,𒌓
szamasz,𒌓
šarag,𒌓
szarag,𒌓
ta₅,𒌓
ta5,𒌓
tam,𒌓
tama,𒌓
tu₂,𒌓
tu2,𒌓
ṭam₂,𒌓
"t,am2",𒌓
u₄,𒌓
u4,𒌓
ud,𒌓
ug₄,𒌓
ug4,𒌓
ul₆,𒌓
ul6,𒌓
um₂,𒌓
um2,𒌓
un₅,𒌓
un5,𒌓
ut,𒌓
uta,𒌓
utu,𒌓
uṭ,𒌓
"ut,",𒌓
zalaₓ,𒌓
zalag,𒌓
zalaga,𒌓
zalah,𒌓
zalaqaₓ,𒌓
peš₉,𒌓𒀀
pesz9,𒌓𒀀
ararama₂,𒌓𒀊
ararama2,𒌓𒀊
ararma₂,𒌓𒀊
ararma2,𒌓𒀊
larsa₂,𒌓𒀊
larsa2,𒌓𒀊
larsam₂,𒌓𒀊
larsam2,𒌓𒀊
arar,𒌓𒀕
ararama,𒌓𒀕
ararma,𒌓𒀕
larsa,𒌓𒀕
larsam,𒌓𒀕
id₄,𒌓𒀭𒋀𒆠
id4,𒌓𒀭𒋀𒆠
it₄,𒌓𒀭𒋀𒆠
it4,𒌓𒀭𒋀𒆠
itaₓ,𒌓𒀭𒋀𒆠
iti₆,𒌓𒀭𒋀𒆠
iti6,𒌓𒀭𒋀𒆠
itudₓ,𒌚
šerrida,𒌓𒀭𒌓
szerrida,𒌓𒀭𒌓
ara₄,𒌓𒁺
ara4,𒌓𒁺
e₃,𒌓𒁺
e3,𒌓𒁺
ed₂,𒌓𒁺
ed2,𒌓𒁺
edaₓ,𒌓𒁺
i₁₀,𒌓𒁺
i10,𒌓𒁺
sagus,𒌓𒁺
saguš,𒌓𒁺
sagusz,𒌓𒁺
saŋus,𒌓𒁺
saŋuš,𒌓𒁺
saŋusz,𒌓𒁺
a₁₂-ra₂-bu,𒌓𒁺𒁍
a12-ra2-bu,𒌓𒁺𒁍
gidi₆,𒌓𒃶
gidi6,𒌓𒃶
kaz₉,𒌓𒄯
kaz9,𒌓𒄯
sipar,𒌓𒅗𒁇
zabar,𒌓𒅗𒁇
zibar,𒌓𒅗𒁇
buranun,𒌓𒄒𒉣
buranuna,𒌓𒄒𒉣
buranunu,𒌓𒄒𒉣
burunun,𒌓𒄒𒉣
burununa,𒌓𒄒𒉣
sippar,𒌓𒄒𒉣
zimbir,𒌓𒄒𒉣
ah₆,𒌔
ah6,𒌔
akšak,𒌔
akszak,𒌔
garu,𒌔
huya,𒌔
keš₁₈,𒌔
kesz18,𒌔
keši₁₈,𒌔
keszi18,𒌔
kua₂,𒌔
kua2,𒌔
kuia,𒌔
kušaₓ,𒌔
kuszaₓ,𒌔
kušu₃,𒌔
kuszu3,𒌔
kuwa₂,𒌔
kuwa2,𒌔
kuya₂,𒌔
kuya2,𒌔
uʾ₄,𒌔
u'4,𒌔
uh₂,𒌔
uh2,𒌔
uhu₂,𒌔
uhu2,𒌔
sirara₄,𒌓𒈣𒀏
sirara4,𒌓𒈣𒀏
sirara₆,𒌓𒈣𒀏𒆠𒋳
sirara6,𒌓𒈣𒀏𒆠𒋳
sirara₂,𒌓𒈣𒀏𒋓
sirara2,𒌓𒈣𒀏𒋓
sirara₃,𒌓𒈣𒀏𒋳
sirara3,𒌓𒈣𒀏𒋳
abbununna,𒌓𒄷𒄭𒉣
abbununnu,𒌓𒄷𒄭𒉣
ibbanunna,𒌓𒄷𒄭𒉣
abbununnaₓ,𒌓𒄷𒄭𒉣
abbununnuₓ,𒌓𒄷𒄭𒉣
ibbanunnaₓ,𒌓𒄷𒄭𒉣
adab,𒌓𒉣
adaba,𒌓𒉣
arab,𒌓𒉣
durungal,𒌓𒉣
isurungal,𒌓𒉣
suruengal,𒌓𒉣
surungal,𒌓𒉣
surugal,𒌓𒉣
usab,𒌓𒉣
algames,𒌓𒊩𒄸
algameš,𒌓𒊩𒄸
algamesz,𒌓𒊩𒄸
algamis,𒌓𒊩𒄸
šaragₓ,𒌓𒊬
szaragₓ,𒌓𒊬
u₄-sakar,𒌓𒊬
u4-sakar,𒌓𒊬
itiₓ,𒌓𒋀𒆠
babar₂,𒌓𒌓
babar2,𒌓𒌓
babbar₂,𒌓𒌓
babbar2,𒌓𒌓
dadag,𒌓𒌓
hahad,𒌓𒌓
hahhadₓ,𒌓𒌓
huhud,𒌓𒌓
larag₂,𒌓𒌓
larag2,𒌓𒌓
tatam,𒌓𒌓
larag,𒌓𒌓𒀝
itima₂,𒌖
itima2,𒌖
utima₂,𒌖
utima2,𒌖
a₁₃,𒌗
a13,𒌗
arhu,𒌗
du₁₆,𒌗
du16,𒌗
id₈,𒌗
id8,𒌗
iti,𒌗
itid,𒌗
itu,𒌗
itud,𒌗
u₂₂,𒌗
u22,𒌗
iti₇,𒌗𒀭𒋀𒆠
iti7,𒌗𒀭𒋀𒆠
murₓ,𒌙
nesaŋₓ,𒌘
nisaŋₓ,𒌘
saŋₓ,𒌘
zaŋₓ,𒌘
muru₁₃,𒌙
muru13,𒌙
murub₆,𒌙
murub6,𒌙
nesag₃,𒌙
nesag3,𒌙
nisag₃,𒌙
nisag3,𒌙
ni₁₁,𒌚𒆤
ni11,𒌚𒆤
nigin₁₀,𒌚𒆤
nigin10,𒌚𒆤
akšak₃,𒌚𒆵
akszak3,𒌚𒆵
iti₂,𒌛
iti2,𒌛
itid₂,𒌛
itid2,𒌛
itu₂,𒌛
itu2,𒌛
itud₂,𒌛
itud2,𒌛
rābiṣu,𒌜
"rābis,u",𒌜
šēdu,𒌜
szēdu,𒌜
gidim₄,𒌜
gidim4,𒌜
šedu₂,𒌜
szedu2,𒌜
uduₓ,𒌜
udug,𒌜
utug,𒌜
lahšu,𒇱
lahszu,𒇱
deh₂,𒌝
deh2,𒌝
dehi₂,𒌝
dehi2,𒌝
dih₂,𒌝
dih2,𒌝
dihi₂,𒌝
dihi2,𒌝
šumugₓ,𒌝
szumugₓ,𒌝
teh₂,𒌝
teh2,𒌝
tehi₂,𒌝
tehi2,𒌝
u₁₆,𒌝
u16,𒌝
um,𒌝
umu,𒌝
samagₓ,𒍐𒌋
sumugₓ,𒍐𒆸
eme₂,𒌝𒈨
eme2,𒌝𒈨
emeda,𒌝𒈨
um-me-da,𒌝𒈨
ummeda,𒌝𒈨
samag₅,𒌞
samag5,𒌞
sumug₅,𒌞
sumug5,𒌞
emeda₃,𒌟
emeda3,𒌟
ummeda₂,𒌟
ummeda2,𒌟
samag₂,𒌠
samag2,𒌠
sumug₂,𒌠
sumug2,𒌠
samag₃,𒌡
samag3,𒌡
sumug₃,𒌡
sumug3,𒌡
samag₄,𒌡𒆸
samag4,𒌡𒆸
sumug₄,𒌡𒆸
sumug4,𒌡𒆸
umbin,𒌢
simug,𒌣
umum,𒌣
umun₂,𒌣
umun2,𒌣
abzuₓ,𒌤
da₉,𒌤
da9,𒌤
de₂,𒌤
de2,𒌤
di₈,𒌤
di8,𒌤
dim₆,𒌤
dim6,𒌤
du₁₉,𒌤
du19,𒌤
mum,𒌤
mun₂,𒌤
mun2,𒌤
ninagal,𒌤
si₇,𒌤
si7,𒌤
siu,𒌤
ṭe₅,𒌤
"t,e5",𒌤
kalam,𒌦
kalama,𒌦
kanaŋ,𒌦
kanam,𒌦
u₁₂,𒌦
u12,𒌦
ug₃,𒌦
ug3,𒌦
uga₃,𒌦
uga3,𒌦
uŋ₃,𒌦
uŋ3,𒌦
uku₃,𒌦
uku3,𒌦
umₓ,𒌦
un,𒌦
unu₄,𒌦
unu4,𒌦
kalamₓ,𒌧
a₈,𒌨
a8,𒌨
aia₃,𒌨
aia3,𒌨
kalbu,𒌨
aya₃,𒌨
aya3,𒌨
das,𒌨
daš,𒌨
dasz,𒌨
deš₃,𒌨
desz3,𒌨
leq,𒌨
li₇,𒌨
li7,𒌨
lig,𒌨
lik,𒌨
liki,𒌨
liq,𒌨
lu₆,𒌨
lu6,𒌨
ru₇,𒌨
ru7,𒌨
šuzi,𒌨
szuzi,𒌨
tan₈,𒌨
tan8,𒌨
tas,𒌨
taš,𒌨
tasz,𒌨
taša,𒌨
tasza,𒌨
taṣ,𒌨
"tas,",𒌨
taz,𒌨
tes₂,𒌨
tes2,𒌨
teš₂,𒌨
tesz2,𒌨
tis₂,𒌨
tis2,𒌨
tiš₂,𒌨
tisz2,𒌨
tiṣ₂,𒌨
"tis,2",𒌨
tiz₂,𒌨
tiz2,𒌨
ṭaš,𒌨
"t,asz",𒌨
ur,𒌨
ura,𒌨
uru₁₃,𒌨
uru13,𒌨
neša,𒌨𒈤
nesza,𒌨𒈤
liliru,𒌩
liri₈,𒌩
liri8,𒌩
liru₈,𒌩
liru8,𒌩
lirum₈,𒌩
lirum8,𒌩
ur-ur,𒌩
urbigu,𒌩
urbingu,𒌩
dul₉,𒌪
dul9,𒌪
šudul₅,𒌪
szudul5,𒌪
šudun₅,𒌪
szudun5,𒌪
šutul₅,𒌪
szutul5,𒌪
šutun₅,𒌪
szutun5,𒌪
tul₇,𒌪
tul7,𒌪
ṭul₄,𒌪
"t,ul4",𒌪
ur₂,𒌫
ur2,𒌫
uru₈,𒌫
uru8,𒌫
urum₉,𒌬
urum9,𒌬
šuhuš₂,𒌮
szuhusz2,𒌮
eren₈,𒌯
